douban_id,title,rating,rating_count,introduction,source_url,collected_at
25980443,海边的曼彻斯特,8.6,667772,导演: 肯尼斯·罗纳根 Kenneth Lonergan 主演: 卡西·阿弗莱克 Casey Affle... 2016 / 美国 / 剧情 家庭,https://movie.douban.com/subject/25980443/,2026-08-24 12:09:05
1291879,罗生门,8.8,364435,导演: 黑泽明 Akira Kurosawa 主演: 三船敏郎 Toshirô Mifune / 京町子 ... 1950 / 日本 / 剧情 犯罪 悬疑,https://movie.douban.com/subject/1291879/,2026-08-24 12:09:05
25864085,火星救援,8.5,855735,导演: 雷德利·斯科特 Ridley Scott 主演: 马特·达蒙 Matt Damon / 杰西卡... 2015 / 英国 美国 匈牙利 约旦 / 剧情 科幻 冒险,https://movie.douban.com/subject/25864085/,2026-08-24 12:09:05
1309163,恋恋笔记本,8.5,760677,导演: 尼克·卡索维茨 Nick Cassavetes 主演: 瑞恩·高斯林 Ryan Gosling /... 2004 / 美国 / 剧情 爱情,https://movie.douban.com/subject/1309163/,2026-08-24 12:09:05
4202982,冰雪奇缘,8.5,852079,导演: 克里斯·巴克 Chris Buck / 珍妮弗·李 Jennifer Lee 主演: 克里斯汀... 2013 / 美国 / 喜剧 动画 奇幻 歌舞,https://movie.douban.com/subject/4202982/,2026-08-24 12:09:05
1292401,真爱至上,8.5,815938,导演: 理查德·柯蒂斯 Richard Curtis 主演: 休·格兰特 Hugh Grant / 连姆... 2003 / 英国 美国 法国 / 喜剧 剧情 爱情,https://movie.douban.com/subject/1292401/,2026-08-24 12:09:05
1304141,黑客帝国2：重装上阵,8.7,463238,导演: 拉娜·沃卓斯基 Lana Wachowski / 莉莉·沃卓斯基 Lilly Wachowski ... 2003 / 美国 / 动作 科幻,https://movie.douban.com/subject/1304141/,2026-08-24 12:09:05
2222996,步履不停,8.8,335120,导演: 是枝裕和 Hirokazu Koreeda 主演: 阿部宽 Hiroshi Abe / 夏川结衣 Yu... 2008 / 日本 / 剧情 家庭,https://movie.douban.com/subject/2222996/,2026-08-24 12:09:05
26374197,蜘蛛侠：平行宇宙,8.6,771786,导演: 鲍勃·佩尔西凯蒂 Bob Persichetti / 彼得·拉姆齐 Peter Ramsey 主... 2018 / 美国 / 动作 科幻 动画 冒险,https://movie.douban.com/subject/26374197/,2026-08-24 12:09:05
1307394,千年女优,8.8,324217,导演: 今敏 Satoshi Kon 主演: 庄司美代子 Miyoko Shôji / 小山茉美 Mam... 2001 / 日本 / 动画 剧情 爱情,https://movie.douban.com/subject/1307394/,2026-08-24 12:09:05
26787574,奇迹男孩,8.6,607526,导演: 斯蒂芬·卓博斯基 Stephen Chbosky 主演: 雅各布·特伦布莱 Jacob Tr... 2017 / 美国 中国香港 / 剧情 儿童 家庭,https://movie.douban.com/subject/26787574/,2026-08-24 12:09:05
1308767,谍影重重2,8.7,407862,导演: 保罗·格林格拉斯 Paul Greengrass 主演: 马特·达蒙 Matt Damon / ... 2004 / 美国 德国 / 动作 悬疑 惊悚,https://movie.douban.com/subject/1308767/,2026-08-24 12:09:05
1419936,战争之王,8.7,421916,导演: 安德鲁·尼科尔 Andrew Niccol 主演: 尼古拉斯·凯奇 Nicolas Cage /... 2005 / 美国 德国 / 剧情 犯罪,https://movie.douban.com/subject/1419936/,2026-08-24 12:09:05
1291936,攻壳机动队,9.0,224941,导演: 押井守 Mamoru Oshii 主演: 田中敦子 Atsuko Tanaka / 大冢明夫 Akio... 1995 / 日本 / 动作 科幻 动画,https://movie.douban.com/subject/1291936/,2026-08-24 12:09:05
1428175,血钻,8.7,427925,导演: 爱德华·兹威克 Edward Zwick 主演: 莱昂纳多·迪卡普里奥 Leonardo ... 2006 / 美国 德国 英国 / 剧情 惊悚 冒险,https://movie.douban.com/subject/1428175/,2026-08-24 12:09:05
25977027,小姐,8.6,592213,导演: 朴赞郁 Chan-wook Park 主演: 金敏喜 Min-hee Kim / 金泰梨 Tae-ri K... 2016 / 韩国 / 剧情 悬疑 情色 同性,https://movie.douban.com/subject/25977027/,2026-08-24 12:09:05
27113517,血观音,8.6,581540,导演: 杨雅喆 Ya-che Yang 主演: 惠英红 Kara Wai Ying Hung / 吴可熙 Wu K... 2017 / 中国台湾 / 剧情 悬疑,https://movie.douban.com/subject/27113517/,2026-08-24 12:09:05
26615208,隐藏人物,8.9,279959,导演: 特奥多尔·梅尔菲 Theodore Melfi 主演: 塔拉吉·P·汉森 Taraji P. ... 2016 / 美国 / 剧情 传记 历史,https://movie.douban.com/subject/26615208/,2026-08-24 12:09:05
1293964,魂断蓝桥,8.8,315097,导演: 茂文·勒鲁瓦 Mervyn LeRoy 主演: 费雯·丽 Vivien Leigh / 罗伯特·... 1940 / 美国 / 剧情 爱情 战争,https://movie.douban.com/subject/1293964/,2026-08-24 12:09:05
25724855,房间,8.7,404381,导演: 伦尼·阿伯拉罕森 Lenny Abrahamson 主演: 布丽·拉尔森 Brie Larson... 2015 / 爱尔兰 加拿大 英国 美国 / 剧情 家庭,https://movie.douban.com/subject/25724855/,2026-08-24 12:09:05
